time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_x,cursor_y,target_x,target_y
697.0,0,65,512,100,100,580,640,-283,1,1092,640
994.0,0,65,33,-105,105,375,645,340,293,408,645
1015.0,0,65,33,-105,105,375,645,340,293,408,645
1032.0,0,65,33,-105,105,375,645,340,293,408,645
1051.0,0,65,33,-105,105,375,645,340,293,408,645
1067.0,0,65,33,-105,105,375,645,340,293,408,645
1085.0,0,65,33,-105,105,375,645,340,293,408,645
1098.0,0,65,33,-105,105,375,645,340,293,408,645
1116.0,0,65,33,-105,105,375,645,342,293,408,645
1133.0,0,65,33,-105,105,375,645,343,294,408,645
1149.0,0,65,33,-105,105,375,645,345,294,408,645
1168.0,0,65,33,-105,105,375,645,345,294,408,645
1183.0,0,65,33,-105,105,375,645,346,294,408,645
1199.0,0,65,33,-105,105,375,645,347,294,408,645
1216.0,0,65,33,-105,105,375,645,349,295,408,645
1233.0,0,65,33,-105,105,375,645,351,296,408,645
1249.0,0,65,33,-105,105,375,645,358,298,408,645
1266.0,0,65,33,-105,105,375,645,365,300,408,645
1282.0,0,65,33,-105,105,375,645,377,304,408,645
1299.0,0,65,33,-105,105,375,645,393,311,408,645
1318.0,0,65,33,-105,105,375,645,414,321,408,645
1333.0,0,65,33,-105,105,375,645,436,333,408,645
1350.0,0,65,33,-105,105,375,645,460,345,408,645
1368.0,0,65,33,-105,105,375,645,484,357,408,645
1383.0,0,65,33,-105,105,375,645,513,372,408,645
1401.0,0,65,33,-105,105,375,645,542,388,408,645
1417.0,0,65,33,-105,105,375,645,574,409,408,645
1433.0,0,65,33,-105,105,375,645,586,420,408,645
1451.0,0,65,33,-105,105,375,645,592,430,408,645
1465.0,0,65,33,-105,105,375,645,594,437,408,645
1482.0,0,65,33,-105,105,375,645,592,441,408,645
1498.0,0,65,33,-105,105,375,645,586,443,408,645
1518.0,0,65,33,-105,105,375,645,576,446,408,645
1533.0,0,65,33,-105,105,375,645,562,449,408,645
1549.0,0,65,33,-105,105,375,645,546,452,408,645
1566.0,0,65,33,-105,105,375,645,526,456,408,645
1583.0,0,65,33,-105,105,375,645,503,459,408,645
1599.0,0,65,33,-105,105,375,645,474,465,408,645
1616.0,0,65,33,-105,105,375,645,443,473,408,645
1633.0,0,65,33,-105,105,375,645,412,481,408,645
1650.0,0,65,33,-105,105,375,645,374,489,408,645
1666.0,0,65,33,-105,105,375,645,353,494,408,645
1682.0,0,65,33,-105,105,375,645,336,499,408,645
1698.0,0,65,33,-105,105,375,645,323,503,408,645
1716.0,0,65,33,-105,105,375,645,316,506,408,645
1733.0,0,65,33,-105,105,375,645,315,507,408,645
1750.0,0,65,33,-105,105,375,645,315,507,408,645
1767.0,0,65,33,-105,105,375,645,315,507,408,645
1783.0,0,65,33,-105,105,375,645,315,507,408,645
1802.0,0,65,33,-105,105,375,645,315,507,408,645
1816.0,0,65,33,-105,105,375,645,315,507,408,645
1833.0,0,65,33,-105,105,375,645,315,508,408,645
